Exp2.Old.Bst2.neg_1 Exp2.Old.Bst2.neg_2 Exp2.Old.Bst2.neg_3 Exp2.Old.Bst2.neg_4 Exp2.Old.Bst2.pos_1 Exp2.Old.Bst2.pos_2 Exp2.Old.Bst2.pos_3 Exp2.Old.Bst2.pos_4
Atg14 5.41664071395469 4.73703210348375 3.7357765634995 3.73044905341864 7.90245331014498 1.21766318973723 8.91979437440392 3.90618482794966
Atg16l1 2.28455907863465 4.31029815920257 0.0272089926989928 7.46758000500155 7.33641562961252 1.63857642391545 11.6554384082788 6.26529271526987
Atg16l2 4.48878920920957 3.31226849843587 8.9963189815755 1.44707020470262 3.00289060473214 5.90321313773607 3.5924577834659 7.36548274845035
Atg2a 0.708129909710419 2.49913215412451 0.0955318891923629 1.7973240882839 1.04176404472178 1.06048092562352 0.0371574354431709 0.0668623089957655
Atg2b 0.930874523285723 2.38593656288804 0.654973845091957 0.342056617618787 0.439855342668229 0.694024923503317 1.36640879884708 0.125021737819451
Atg3 82.8445796063169 79.5854338466963 70.0621424520415 59.9777332490388 84.3022048727865 64.7127797820559 72.3625519153006 65.9972508857378
Atg4a 2.46890180584378 1.66398843280292 4.9886582266074 1.72654532615275 0.805510585223013 2.22420337803268 2.48641074788124 5.1285539693992
Atg4b 41.4749889774964 29.485910317243 45.3641104589969 26.5004902388641 40.7929013180394 28.2412081316602 39.2365301834313 47.2247315414127
Atg4c 3.92985968886836 4.43171746231716 5.03683146784691 1.7243722042822 7.03934635874957 1.1107019386211 5.23836436233031 3.01456862245099
Atg4d 4.07600461617468 2.03761546516839 8.84130304427392 3.22166658742436 7.5035148984105 0.778176975515403 13.3733181730046 4.45775259300736
Atg5 57.021646413789 28.8711695647766 49.7737157513285 39.7201903495457 31.523821142618 30.7300499514756 39.7972142468774 29.8825625304833
Atg7 7.26617299233819 5.14474267143222 3.94756404860766 6.23324185015429 3.93572711615814 5.37642530269308 9.05395780064569 4.07825269389693
Atg9a 0.636011227315005 0.551132138757849 0.0210675911328944 2.30858650274894 0.389075145711262 3.92896950676586 0.133840352647344 0.0619294432480866
Athl1 2.68892452559986 0.507226822157644 0.581677961565023 0.233909237944088 0.787775814355077 4.40696661629698 3.2202278057797 0.0569959044078189
Atic 16.1005185626927 9.24703053799459 12.0624102753497 2.23209301288803 23.6231944330277 9.78518056687925 26.7969007241601 13.150697112863
Atl1 19.3207664983885 14.1903813313887 16.5495946294988 18.026699343686 12.8908134277674 7.57521319813291 11.0348880673105 9.80792723384016
Atl2 6.06110036508166 9.12505903591322 15.8113896724591 14.2388653681897 17.3610057448222 15.6010600973628 23.9477939567482 7.6033470839119
Atl3 0.499589596086597 1.72697394168965 0.40039744742002 0.701177770482865 1.03364238964373 2.38366794112197 0.668157138898995 1.5946346295918
Atm 2.13553866968717 6.02262957665763 5.34450660502233 5.12574586188755 4.73698664698558 4.59413207410598 4.68635886734449 5.20140031177423
Atmin 0.652756730012855 1.28921450679977 2.92732386080819 0.0178357592496325 0.808194519405886 0.551441383510608 1.304205412992 0
Atn1 1.28124125362693 3.77593215539329 0.472381784073506 1.62255910476741 0.43619607555127 2.25593434394183 3.55475053087891 1.81288724609265
Atoh7 0 0 0 5.9922998526093 2.60403671967373 0 0 0
Atoh8 1.59443356006907 0 0 1.77294263155073 1.4022896058463 0 0 0
Atox1 385.031014302505 293.416626984248 240.807039904634 284.38930807346 367.25673537117 274.387333558445 361.076389185193 270.41010663439
Atp10a 0.0447767778144323 0.574830787133157 0.348060180877956 0.127240808718899 0.292179854349269 0 0.315884628244864 0.139519595951669
Atp11a 1.26359235225557 4.07162612632941 2.47787157969311 2.03099646707209 0.975689243756164 0.628805543682725 3.29217817899268 0.0218734282266849
Atp11b 3.52423804496281 13.909023612329 5.58567503902104 12.9297190487481 1.16077818040181 7.29156945643298 3.66476411328829 10.5628151995925
Atp11c 9.24677115588911 5.34442626579545 3.60578772767734 15.0896746743212 6.87055105165205 6.72678466415432 6.1942987221503 6.91206119541407
Atp13a1 4.29621399766895 4.30518592771983 9.92579048428103 4.64482998283997 4.13703980177644 0.730062814024671 2.58810936395433 4.02895806132685
Atp13a2 4.26344878807268 1.91807230819377 4.07927380256312 3.05563200249354 0.344673641909038 5.74919379553418 2.77663165615782 4.7808327951971
Atp13a3 1.26200184060682 5.23026335065642 2.49783690260914 3.40370904201544 3.13362793851209 7.01413314365232 3.12643038019445 2.42431443858063
Atp1a1 3.48385586736958 0.747298656361827 2.45410120534676 2.37317255102815 0.805728173171479 2.08859168793113 1.95148468803284 0.916060592184015
Atp1a2 6.29219072727491 22.0319947720628 13.7700137163565 11.1612354730216 40.8699603703117 31.7709151821474 19.7986018368521 23.5677881665774
Atp1a3 4.90040640534558 2.23679791872372 0.144287821205332 0.0241759304781705 0 3.13001033620315 0 0.0471269637613288
Atp1b1 36.0865388105359 18.6925650395371 27.393887784515 44.1641977554061 40.8840163113394 39.8474684172799 36.0188971895917 47.8900384637454
Atp1b2 5.8207238650405 1.95488314217285 3.62590402198947 12.1996532991179 22.0329875755982 18.7456758414119 16.1085875195212 26.1593191373619
Atp1b3 130.622737984834 111.327538193368 98.9527611486496 130.881304809154 98.1507609225118 125.858119509137 137.967390981816 145.670294352627
Atp2a2 10.2944041257682 24.425149535108 15.581984154247 12.9907726062343 10.9785112992993 12.0963363152955 5.5688340685962 9.81835342808665
Atp2b1 10.5898963547029 13.933027568677 12.5842926877645 9.91848573079271 8.35197547920345 10.4670805974515 3.89876866812693 12.2713061509737
Atp2b2 4.72714485584467 5.59237247725589 3.18863157997008 2.49458223290589 3.6749327998116 4.8670021311537 5.42871950744168 2.419641175972
Atp2b4 0.00984419512249278 0 0 0 0.629511573792985 0.18243801741461 0 0.122693788432172
Atp2c1 8.09150217031536 12.4890317329034 4.14056179059341 5.03806007357379 2.20502021717357 14.1401820040102 6.62088204045502 7.72789133064616
Atp4a 0 0 0.816503200981501 0 0 2.35522593904919 3.70511802660386 0
Atp5a1 407.40161424954 379.422511417311 396.6392869385 458.576607395979 362.749978851075 384.22672226855 401.416365638213 325.907962136143
Atp5b 1281.98202573337 1090.92627608992 1380.80178772164 1402.9629298345 1404.94389073519 1138.22732766095 1320.81730302114 1279.97816746062
Atp5c1 553.21154255206 458.428549112057 426.66240058006 480.543788180217 535.307093851111 413.305355235741 474.777204693279 495.123421590723
Atp5d 307.924562445171 270.139598266916 290.057214349205 348.313718607719 396.479274987917 341.408222031278 368.591648729468 351.328325798046
Atp5e 961.002882773264 1086.18825889821 777.885384602829 1005.37008396688 1207.0687996037 891.993816629917 1109.03815517684 1127.75655263554
Atp5f1 492.296698662093 500.98292450242 467.893242668921 404.999840702064 524.571727265931 532.427997995448 440.275739744518 377.296021688136
Atp5g1 409.456911487514 417.814459622732 374.109230098892 465.890846835562 541.603091722253 394.654066863692 433.250274907362 474.600069737809
Atp5g2 175.367869673009 154.320690102998 137.877680499326 177.868859612651 181.115382357524 158.214083565994 197.10401881121 188.170172504361
Atp5g3 962.624899350626 1096.49121911103 972.56515002542 1139.33526893746 1180.20345778834 1173.58546412398 1065.63316412193 1096.42033327829
Atp5h 983.660857518549 989.350040413787 1030.00447703285 950.167136907786 1223.96737010005 1120.08678949621 1113.18195758122 1266.84692466458
Atp5j 1103.2896400769 1020.76121300168 943.530126821932 1120.97942425487 1350.54420266497 1049.84088444284 1130.06199281011 1195.85912650394
Atp5j2 1075.02622711482 1126.74093776341 958.844902712508 1017.19563535772 1262.26548367032 1032.47933808006 1124.55225659538 1153.70255361182
Atp5k 954.097907900133 1035.71475718755 776.647151259286 1014.32848532486 1041.93897637755 846.187511183736 1043.15936964948 949.14528123245
Atp5l 230.086127430715 222.084765286323 191.939553876848 227.890520710439 247.736507701017 200.196266122068 207.106708499174 223.770031520814
Atp5o 965.579661020136 844.088616413236 826.35473067301 938.694322766156 1085.02041062854 1093.21365844245 940.074773937427 916.012593931484
Atp5s 23.0867257248473 43.2715429693942 31.9878812348523 32.4509688987835 33.3574951693742 15.2805660646661 17.344473659435 49.6128238275838
Atp5sl 14.7104765823304 6.40106645778445 10.1584707224466 7.0345010585017 13.7315415916517 4.14005484510658 7.05960766494596 15.6615901120623
Atp6ap1 27.9302975791809 24.3572374550652 46.9185456286799 28.2532359427982 51.9260862557141 27.9503821484345 49.5047714602392 38.3046196074727
Atp6ap2 96.4852012711287 41.6334403153325 89.5573423625997 50.2514683585752 68.4699304862 48.4099690106103 102.899629873622 90.97531977899
Atp6v0a1 5.22970971357666 7.5880918468735 5.37152947496879 6.99854465030749 4.81456097120072 3.96528222934593 2.49598559811622 1.66320616258352
Atp6v0a2 3.55834225775126 3.12904541405092 2.41200466242035 2.52248356751561 1.81367979710246 1.79250045323586 2.77669277169529 0.23792724361075
Atp6v0b 213.167268625303 181.554694321579 169.139949735046 253.18223774846 252.845405475439 171.123929603701 229.270827705428 266.176166878849
Atp6v0d1 100.508026789004 94.0986267296423 87.2202181545822 77.3020667442657 121.154246773823 84.5108857862146 89.938304801973 85.7776024561828
Atp6v0e 480.436543972992 491.309606920861 463.16747096922 378.319174111689 589.387845026199 470.894831113391 541.395660056471 564.499323335606
Atp6v0e2 92.6661032278018 70.691511704493 115.491937254246 58.5275285495118 91.2522929995708 110.346683184535 93.9829187309704 90.6985398672896
Atp6v1a 9.03990492210981 11.4723755391713 14.6254196792006 10.8455699309035 9.34084037352439 28.3693428762656 11.9599985273299 3.54509181147847
Atp6v1b2 56.4338507793034 58.2184343007783 70.8674643478219 59.5661586953955 45.4719688537103 58.9926851865366 41.1108636651374 48.4995430283826
Atp6v1c1 64.3920158039563 27.1519267378179 62.3983388619505 47.7629730863905 62.0994717337913 25.8779081161862 95.3316689525922 78.5581776816444
Atp6v1c2 0.0511133788075831 0 1.08358918951531 1.19829051529747 0.0667055572296452 0.10525123776539 0.786735598279119 0
Atp6v1d 186.355137809526 158.034730400027 219.379740069858 177.671484991573 209.355485983053 188.232731898713 153.543483200154 165.053166261845
Atp6v1e1 242.036707194257 196.458237550085 183.972564588007 211.827253925965 250.04179223868 185.118219783405 244.774297365315 274.342495693217
Atp6v1f 365.976541379381 367.150344046432 370.352526071879 332.04981860433 365.720833500348 325.584344653437 287.392965359239 396.536663284556
Atp6v1g1 344.13735400175 242.641092527688 268.598313709086 301.54268700208 275.337409954689 225.755334686394 272.865440199895 332.842654069764
Atp6v1g2 10.1557326205766 4.37391245193911 18.809694952782 7.50572891237393 6.98315715035642 5.17188389881007 27.2608818346346 10.3779248351929
Atp6v1h 130.869287928993 100.294520848867 85.3861152461815 105.385670484785 92.4579195071862 55.7168413440887 89.1763407139971 79.5469281748447
Atp7a 0.62729545684432 0.828311671338798 0.506609007754851 1.68707180529553 3.97631191974841 2.31687528889729 1.76247775435413 3.89882785351302
Atp8a1 0.0791544881994765 0.929787753040995 0.062926979478398 3.90114535859022 2.58251575504833 1.3243157256044 0 2.1991783358326
Atp8b2 0.0299168282777021 1.22132107360129 0.380536984201417 0 0.819902610522489 0.431227262957409 0.0719498322367918 3.20047095623344
Atp9a 1.42435424300444 3.06549868728732 0.488463209961904 0 2.13221566381011 1.59589181121866 0 0.0217555575587967
Atp9b 2.59971564991492 3.00948044718748 8.50591581038544 3.37883552072102 2.52986229041806 1.08302981128432 4.38022684309279 4.41699897077991
Atpaf1 6.23596383695983 7.12403337129138 9.02380987906426 6.86920154777863 9.50986488339684 10.3881616508288 3.1343014429188 10.9160610909825
Atpaf2 53.5424028974116 39.8242028803098 41.4277725873619 26.6604582814392 50.0336436037442 35.8186967280713 23.3934278214145 35.1776855794554
Atpif1 637.969049350698 600.327551271595 559.189144600291 550.379926100307 615.166164890913 532.329418196436 485.850290196069 600.748204880652
Atr 1.1222089820515 8.75297132056058 3.4721289766691 4.7834207394158 3.86585720144325 7.24473704428311 4.0848327593954 7.57089361265552
Atraid 192.342960768965 164.472171371191 180.801654863332 200.038620208447 240.046302236752 178.818817912256 202.906129433796 220.204645199096
Atrip 14.4086866033796 5.72035303662915 18.7716660205291 18.3304311198943 13.0882942717943 9.93355616645479 8.57924540428029 3.62595445518249
Atrn 0.252255669085976 3.29595354303011 3.10961696117641 0.746695071481552 1.52410402448986 2.03927435405753 0.979665687587566 1.12563160187354
Atrnl1 0.272796210090479 0.0573066913230667 1.27493329605519 0 0.323648108448256 0.17873364529535 1.18093249938025 0.0643942031039272
Atrx 35.3716306889298 30.2467745114571 47.0040395447351 38.728873022408 35.7314399201264 41.1519188395166 37.7759038597364 23.7278695999229
Atxn1 0.823437640922125 0.640190353694302 0.277348570813152 0.336229368556497 1.40605529229792 1.7272931754063 1.85821040564833 0.391655414587056
Atxn10 188.804875029104 139.076888407379 173.405996026554 153.524037460931 153.665012200128 181.325183124467 187.782493192518 213.719070483271
Atxn1l 0.498922539723979 0.835437038222491 0.896747083318919 0.681918000766277 0.212321501918171 1.85372798525646 0.845151448201169 1.54332352770507
Atxn2 5.12913384024028 12.6818520415822 8.82272274887199 5.44628788035065 3.69229877210202 8.1186549574344 3.63481478286439 1.9147858203197
Atxn2l 4.43487609549582 6.08794968767748 4.16565433677265 10.1303130913336 5.58717350851801 6.01276712012009 8.49044401697157 6.24801122620139
Atxn3 3.35333653630045 6.46900356627004 7.14100114084522 9.46468888637104 1.91215602607089 3.1726119771568 3.51652541646609 0.658922858600756
Atxn7 1.72738901978663 3.52364225550261 1.80575267658202 0.279286332885299 3.17160976046872 2.89465480909758 0.424031485029141 1.62089381533401
Atxn7l1 0.992206505305499 0 1.09217583596799 1.2809852419843 0.0249015369087759 8.05462283212297 8.53543988078636 6.9164823105456
Atxn7l2 9.02841778529519 10.9929669663426 20.7514331318681 9.42254822889792 8.34090749848846 5.3026061638313 4.89482010343233 7.08928533540811
Atxn7l3 0.638579420748744 0.0339223045571215 1.96063289176017 0.727417030934499 1.17822491791893 2.04043167035601 0.932059903895959 1.94400314636191
Atxn7l3b 58.5844107706583 91.5784121770788 81.5720913820592 66.7070280897091 55.0847596779601 53.2887981877255 58.4308845809564 53.2151153751538
Auh 86.2405068572967 47.4016664517304 49.148544194838 58.33492049824 33.1862874954026 38.6160922333086 38.0077743747254 40.1529790132518
Aunip 23.7814050422148 17.921847969904 17.6455673753894 15.4107279674039 16.2728994722632 21.1762175384349 23.3723194719863 17.6906087155568
Aup1 44.8595295017598 34.3692035629643 36.0815180718879 34.4878935798647 24.0548846538775 29.5752891574183 42.3718258950004 48.1339605611838
Aurka 159.081734614445 75.6410024283444 269.650072505376 201.673065925588 134.468980159538 150.979729714377 200.310999644808 181.281967173368
Aurkaip1 136.586912678579 143.639972302463 137.695057245742 136.053458191998 157.986843166309 176.01088752402 157.376849997136 166.968181958302
Aurkb 164.674299638806 78.9069898394022 158.503157622038 195.660685018771 98.2546952921905 177.791767650714 157.653979705063 136.854607696038
Auts2 6.45318428664551 6.55834207391761 4.2412617997179 5.45540504818846 3.02408801486514 5.49283262730529 4.00471174997516 3.79200553153934
Aven 29.1950479157832 21.6610753085019 21.8444741384577 19.9018930016037 13.587496600772 20.5549231875785 31.7511629490396 15.2729163307145
Avl9 1.4761614079571 1.69145097435248 1.51298428091276 1.41703254622476 3.07279234118644 0.226091173277828 2.84012903162199 1.72325085363948
Avpi1 2.50905940437634 0 14.8049258839417 1.51510754470059 2.83785670828825 1.72219494581278 9.97666989344373 3.90897884354342
Axin1 4.23368640574734 3.49397941632474 1.3050812428207 1.40409761034345 1.52224235098443 1.28989165774768 5.11177759677049 4.26262701329977
Axin2 1.95539284346699 2.21494803299523 0.650255306963248 1.69557417154016 3.15233105609762 9.07934056918864 2.85851039690027 2.15039737978302
Axl 0.160558744995496 2.34977348236796 6.53529605912552 1.81361325200797 2.09537322768968 6.77767043190835 3.0273613676306 10.7060707733786
Azi2 6.58821179800674 10.3368999894496 2.74947622180155 4.81447623545126 4.78370300516467 4.38834696023903 8.62228412961071 2.54230388917391
Azin1 11.6611522793872 27.1406333950681 22.6333646024499 23.5430438224636 12.6682867443587 16.0298447867559 13.0674618591869 16.2688647412724
Azin2 0 0 0 0.993404686486311 2.05301707507857 0 0.784699969054449 0
B130006D01Rik 0 1.02556447861496 0 0 0.233908853284255 1.73991389004824 0.295581105030996 0.0531878342576102
B130034C11Rik 10.1599655350279 13.952345196975 16.5541369378182 3.34081784101331 9.6982099478344 4.42332175556124 3.07178704102269 7.29626624793905
B230118H07Rik 44.9332103916624 78.7530744087295 65.5512480694704 81.8096013372484 77.6077853251053 53.4112690431322 78.8029126481556 78.4293411133176
B230119M05Rik 3.83543517258699 0 0 3.55403464189817 1.41458025908546 0 0 4.41660040667841
B230208H11Rik 2.48613398849879 0 2.63526690709027 0 2.88402774675448 0 2.9231354177177 1.5779957459779
B230216N24Rik 2.70245719208208 3.30921007876972 2.86456644696867 2.51060265471609 3.79813968219119 3.70988276272878 1.19988866235842 0.0719706348103825
B230217C12Rik 1.44170679989059 6.02838438235089 6.84046433774848 4.60896119866176 5.01733506657833 2.96872225478374 9.04799699389666 0
B230217O12Rik 0.543073110247816 3.47517864976226 0.0442807557742053 1.33549126704899 0 0.258064831184228 0.0401873320896799 5.25002576489371
B230219D22Rik 23.7584697558107 31.7348409359576 22.1519335271521 17.389520208561 19.0066386851821 17.6324330686001 22.8556035053696 15.2723172274197
B230307C23Rik 19.048730708189 19.0591393630506 4.51010328057884 10.8120887476912 16.5730411626096 10.379021216337 7.55663643014286 17.7449458199924
B230354K17Rik 10.0416795248484 8.28446410935599 10.8903467687173 15.9006736633899 5.06867290069214 8.44190687224437 6.83390566786994 4.68900832114752
B2m 263.245755826865 198.59117360822 91.2642891473561 162.311167336355 953.420119375774 565.185039699509 348.974145503535 1111.94077161773
B330016D10Rik 2.23794418744744 6.36930675941644 3.17632116442425 1.37429829333437 2.92063091024575 2.57753042819414 3.39355128345763 3.6638805418293
B3galnt1 26.9333009858276 18.1940866439284 7.36623166258485 18.5327542861054 15.178118346416 5.04184535349371 0.346387502881493 3.70240819270244
B3galnt2 0.243930650777727 3.72364796149529 2.79718202041643 0.330831287706169 4.51466690674707 2.87678138625743 3.43458124189643 5.80410615791114
B3galt1 3.82973499792206 1.15587881724932 0.712477530000054 0.249861158159108 2.18279948560792 2.18879038995983 3.68419791100966 2.53272685136621
B3galt2 1.62257623459363 0.741644722764904 5.84012678153874 0.0190006548406417 0.465394385739377 0 0.0171529154441316 0.259270360264925
B3galt6 3.91245632031726 3.13102976640521 2.53137631421816 4.95432760923241 4.60862113616817 0.209257674088176 7.72307215108064 10.6075710981218
B3gat1 1.00069432870398 3.04648236673663 0.631382054748958 1.1171453315412 0.310942133379286 2.15872562034396 0.389650553810562 0.742394113893438
B3gat2 0.787228190617641 1.53036718682944 0.0198678752658547 0 1.46767542910324 0.385961484985826 0.252437349401902 1.0123153170941
B3gat3 23.5505215541411 6.43039685760934 18.8999434891716 26.1943459466151 21.924482712129 28.3327162449017 30.8849288009565 20.4460213271041
B3glct 7.45666902302877 6.31102710157624 1.40938150163482 2.27849763270844 4.45530865731703 2.77492119818392 6.13619780996 7.76338667126531
B3gnt2 0 0.446238406647443 0 0 0 1.96836248455422 0 0
B3gnt4 0 0.0883696296509131 0 2.01722061095931 0 0 1.37958620701396 0
B3gnt5 12.0632609786764 32.1343860481518 24.7923516233138 15.5508893958248 18.1046440093751 10.4191380268516 15.5537018188878 10.5802742090376
B3gntl1 2.09009078034614 0.838039171123023 2.67069958501794 0 1.27042383249922 0.58956936763005 0.908930041321199 3.56849138435485
B430010I23Rik 0 0.107066822471902 0.0368346516742432 0.22218390258099 0.907013834787088 0 0 0
B430319G15Rik 1.16353596103003 0 0.0425286786840979 0.0213774878005548 2.25152977169672 0 0 0.458390506695963
B4galnt4 1.39332930616832 2.42995136218839 5.65684159320703 0 3.25933449761534 1.13681505988337 2.78192114633037 2.18438409807744
B4galt1 0.341991897058102 3.13335128516806 0.992123270717851 0.805594246998725 0.798672182239311 5.67082528926859 0.294364453661519 2.20599914469292
B4galt2 16.830529063033 14.509613422298 16.6393455351533 12.1751404618325 7.94108234750189 11.5967499792906 6.78773918513288 5.71484509402347
B4galt3 17.3633273429313 14.5386616974177 22.9519701175588 11.2322970210201 8.42419741417791 3.61747134563917 5.62023258616744 12.0934440565014
B4galt4 11.7248208974603 4.11948705311779 8.53980690632396 5.40687932941946 7.65074359814033 9.10672962862713 7.18970106043895 11.7148606335075
B4galt5 0.912587797316455 1.31612731962487 1.99640482586378 0.724185281902002 1.31767276274469 2.03910503384341 0.0186788884165639 0.463837388095267
B4galt6 1.30706097346437 3.13941934125709 1.86218570899615 2.30642039781516 1.74246446540903 5.23822435171319 2.16325198080536 0.540101943671717
B4galt7 11.1496982320456 4.01832652422037 8.29465119534334 26.106399733809 2.06916793343863 5.37117641746722 6.24862653929247 10.8898424814281
B4gat1 9.58678514172714 30.5878337010606 7.86587243479975 24.022392529522 13.6629042986678 12.8026364325581 13.1970064083077 20.4141964743238
B630005N14Rik 5.0463136644921 6.55928430971791 0.940257632268987 9.49461942355152 5.55668084459806 5.11443239933041 3.1289055153426 9.43835522792966
B630019K06Rik 1.71881455879175 3.80331112422155 1.29190630724697 0.0333020665621966 0.530196812268248 0.643515416199568 0.511080703428402 0
B930041F14Rik 4.80165093857118 1.64379062736274 7.55373463976801 5.80712170590357 7.26106495554554 6.27773022264527 0.696542899701894 6.6495221809122
B930059L03Rik 5.2501971977639 4.33288609088531 0.0662516054998447 0 0.489412442093768 0 0.661398557377932 0.0649168513067615
B9d1 73.3092821640454 55.4261071537124 75.8330224032669 71.028514176501 103.136138752567 55.4577486856481 61.5204061725977 94.3935674178282
B9d2 49.7283614343308 52.5908351989397 45.3385497343747 68.0715115479977 42.5697748848808 50.5411083255411 51.8379584846034 67.0943952083815
BB557941 2.97099421130883 0.114422186527069 0.472381784073506 1.82043216632441 14.5398691850423 0 12.9328612279212 6.09438691239656
BC002163 17.2547131288493 21.2139198952026 15.388012639217 15.9118898525227 19.486971017514 23.2314297080696 20.0305261917804 18.179753096747
BC003331 21.0742415807925 31.1077996177008 38.8586714730885 18.0838644534079 34.1076089888284 18.7165724376277 19.4014076401884 25.8632980631578
BC003965 29.7565758131633 32.3214478285659 39.2122717804936 27.7960661373477 25.1961872479181 29.9141217236831 33.8989385407612 31.410908615093
BC004004 36.8764740825191 42.7075413939337 32.2503570066175 47.7813640792759 46.7604056413142 52.9570347595317 53.8136846880479 57.4364610380983
BC005537 15.5512505113583 26.6189693517658 12.922724960504 19.129197883072 21.2138838287094 22.4686018457713 13.0517616177857 7.8765949236266
BC005561 29.1157432708265 28.1790639365301 30.4113666746716 29.7337253832987 34.9133101279622 31.437088145778 20.0521057813123 22.3694623570091
BC005624 121.274227507994 94.5965610016988 113.889303596634 95.4345947911798 106.849644699646 99.9910535406238 138.603203268962 99.0180448103042
BC006965 0.66908250783369 0 0 0 1.91009586134786 0 1.00571269087134 1.91105632351012
BC017158 1.32472131767381 3.25550574209726 2.87523776017023 4.47024911724917 3.74579540784878 2.07834592533326 5.7953921787163 2.58799506055789
BC017643 10.8417199570518 6.36032732514118 3.17368212137673 7.4558569594678 6.53979737776958 5.71103781876324 5.66964122428759 6.12128311190731
BC020402 4.21570907358101 4.19549760443656 3.44042043880409 2.70337287683323 4.57664755036558 0.845040445075228 3.66072065088205 0.232490149378329
BC022687 2.64278855835719 0 0 3.86095290764433 8.12177604949271 7.63629332839972 0.123017305853631 0
BC023829 12.3119254835159 3.47724940403656 42.1095071321004 12.7263119041695 21.2629078097587 17.1551050891903 9.94900141760437 15.1745506179791
BC024978 0.296183113046844 0.50190486680905 0.941849747272829 1.32560591804761 1.46882926198775 0.36593518151958 1.02573936448347 0.0922874540710783
BC025920 0.47508398175281 6.12116319332219 0 1.65685710210395 2.98731485157376 4.00205301693636 3.15766114531525 2.2428943864188
BC026585 4.8128262316788 11.0238542112003 11.9483151492148 0 15.9503906554527 4.04241507218863 12.8541473208553 6.11688977968708
BC027231 4.89882321855623 11.7150193507319 0.966080634001923 2.82261158444611 1.30094456432345 1.11431901867244 0.904172905724612 0.118327156743378
BC029214 38.4279818191497 33.0174314320737 31.148854841807 25.158737842717 56.9246068930075 18.4463859057559 39.7059908956868 55.5644303471148
BC029722 4.40439204796997 4.07104261488937 1.68069360657232 4.75601427150704 3.90860972639059 2.53943220211358 4.51948471385522 9.02708514775635
BC030336 5.0743593252104 11.1673879981613 5.16431401698232 8.85658900148815 4.20218835297129 3.92270624088806 4.23281665463532 0.262643766439376
BC030499 0 0 0 0 0.0328285901065465 1.34676175485193 0.556579068959752 0
BC030867 7.35069882180795 3.46146237102928 4.01490460887537 3.2153322056166 6.11608381233918 7.40293251736871 8.64620256897588 8.23476513104119
BC031181 352.864017684378 216.429292601562 263.375253053271 259.376469264898 296.896814847927 247.553927018975 269.553593667837 210.941325058522
BC031361 0 0.0599237469588989 0 1.24353106305157 2.51283028703326 0.76093359721592 0.0935502107496242 0
BC037032 0.14128613752611 0.190447832313446 0.149761309879355 0 0.57620497022795 0.109099671167023 0.288823625563606 0
BC037034 1.50688102903314 0.740867928082773 0.475783328734942 2.93822066614272 1.54814009078653 0 1.88141746311756 1.53179291402396
BC037704 0 0.0630958268907423 4.34142482603097 1.6585197785737 0.0534514675844172 1.60242765053448 2.79746579534855 0
BC048403 0.183316157102974 1.53304438682819 0 0 0 0.862810275066164 1.10848446061672 0
BC049715 5.07939761862876 1.65315490350459 0 0.0762357562317771 0.840279556583428 0 2.40877444488449 3.12078801742198
BC049762 0 0 3.72359533153601 0 0 0 0 0.960151843789701
BC051142 0.704762377474389 0.0638648974064242 1.40618948555079 0.751013186199989 0 0.0853662908640564 2.39287090614224 0.947278299515425
BC051226 5.44187106371401 0.449107082118748 3.19316964317466 0.931982119933474 2.79003934250757 3.00153976270227 3.64585217765017 0.50465123694423
BC052040 16.9444541243803 13.3013519917047 17.867173054065 9.54636799623795 5.23029364109065 15.1095561195381 8.73141604555821 2.87705860426833
BC055324 7.46153455127797 12.0564416684249 2.37868307306659 14.9159841691987 5.78403657509535 5.37182786397025 9.14787969078918 10.63409410633
BC064078 4.08140329778551 0 0 0 12.0478971608281 0 0 20.4888402199357
BC065397 1.84713230463944 1.55920623674209 1.26058773986096 5.25792764500596 2.7738428677131 2.65728380727765 6.45052772143743 2.73318859636999
BC068281 4.75927897945363 3.64607577541095 0.899877621756164 2.57692713485125 2.78660205368632 1.27137391776611 8.71136732112781 0.561112374389928
BC089491 0.739019527171038 2.06995856779011 0 0 0 0 0 0
Baalc 0 0.28529111342053 0 0.0219271484397423 0.214829896437093 0 1.62317515655791 0
Babam1 127.77458565429 110.505167215801 117.721279291168 117.036347623807 142.060671547527 84.2542769570597 128.887286782759 131.48573861468
Bace1 6.53958754437735 7.61575958042092 6.82871758109344 5.66211359463637 2.92103221578696 6.05174540615412 4.41872843804562 8.26790553002191
Bach1 1.6582007252867 1.56704485464445 0.3544879349244 1.36610102478015 2.21859176122921 0.200854145950715 1.59518599888783 0.723637826959974
Bach2 0.355615028889824 0.888378544636166 0.0101877542426466 1.98694096137157 0 0.15832919035566 0.212657374163946 0.0299475124714343
Bad 45.2952581634578 58.6998605688409 39.0242428619322 47.1240225095444 54.7702182567202 41.1098463751569 57.565116566145 68.337939494365
Bag1 434.159653989785 327.471972020226 453.340140890149 372.63625102712 428.168285755909 254.808253242894 362.884637801901 419.696250061289
Bag2 50.5509345092111 21.7550934765181 54.1553399147425 45.0980071552014 55.7001693532014 34.1729022900715 41.3613778729985 75.9062191106197
Bag3 0.78700410678471 1.01841482562986 0 0.0335460847899952 1.27357964588047 0 0 3.04075238180357
Bag4 12.4220321341814 6.39628848245838 13.6541838158385 8.14181030630508 11.65887154894 4.62526202332608 4.17430518247338 9.15504883131846
